wins,assists,gold,kills,deaths,label
-0.48672773613200554,-2.277034090867568,-1234.7407426668942,-1.334535045420217,0.8979305139483236,0
0.14278504547217274,1.4265725687125608,117.11211859415926,0.10017555389258348,0.15845322888097835,1
0.3096427134664155,2.763817746921207,565.3396207369697,0.5528469584384994,-0.48932330078919195,0
0.0467485270289858,0.6703514210695714,261.60585731543324,0.28514906653777805,-0.08467944084805579,0
0.08172394591924431,0.2938358243726089,153.8900958373124,0.1515350697562554,-0.49082781365069383,1
0.10521920923984024,0.3007801051287231,253.4291251548384,0.3700882078961545,-0.6754458190988726,0
0.0996641977204974,0.18763921479749435,912.1986968624769,-0.030062892574626243,-0.42897935760237527,1
0.18063062864923662,0.29814985633054825,-880.1932327158265,0.32644089750632066,-0.6073670306386836,0
0.09973294406160171,0.033942389477616075,-843.5493955013226,0.23139338935323206,-0.4009936215360086,1
0.30298380221653876,0.8487851662404085,1106.5008738277938,-0.03256606990622313,-1.1776854219948851,1
0.1578988688339492,2.1451178192571883,-2094.0870614748164,0.9439720278433805,0.38036108089711407,0
0.4212418300653595,4.491307189542484,3962.8513071895413,1.6007189542483662,-0.26568627450980387,1
0.5733333333333334,-3.466666666666667,344.6800000000003,-1.0399999999999996,-1.12,1
0.1039950372208438,2.0668362282878405,815.5275062034743,-0.04995864350703094,0.2557402812241518,1
-0.2794401186503523,-3.557285873192436,-855.480533926584,-0.5678531701890996,0.29453096032628867,1
-0.4534136862202318,-2.8162850463313234,-1442.0101314824533,-1.0713032237960176,1.0965133469580168,1
-0.2795503421309873,-2.139240795047246,1040.8919191919194,-1.0188563049853374,-0.5383968719452592,1
0.03476110805832178,0.37420129845310335,375.6477348178323,-0.06440691995387526,-0.6312716456421308,1
0.1555582961211499,0.22128204386996497,267.5028420977269,0.4110078141502691,-0.17159531763933922,0
0.1555582961211499,0.18533365751896902,262.4800873566801,0.41442204679933514,-0.16829580775064246,0
-0.13522868621266504,-0.04740146737196582,-204.71670307180102,-0.3602215040754757,0.11688119144584208,0
0.16570138347318175,0.8177569518936698,-4.959733644787775,0.5743500188281607,-0.047079342005362346,0
0.14548876515694142,0.6648313270363273,-72.43217455174818,0.5158616072319662,0.006328599445141414,1
-0.5077457069784435,-4.109813055657046,-6319.24079588357,-1.7179119473876507,0.14205334307636086,0
-0.0018941192600117063,0.4517059136274906,-2695.6312484412265,0.008979583667660052,-0.36253055587827854,1
0.012627475044983849,-3.1850080124499596,-8415.102018912647,-1.4164341936414537,-1.8066101753731882,1
-0.5228070175438597,0.7557894736842119,2238.512982456141,0.4940350877192985,-0.7649122807017537,0
0.015321810943797531,1.726724154983557,3058.1611573078167,0.7592137081818859,0.4642788616076948,1
-0.1463038840944202,-1.2840775590872022,-892.8927693404694,-0.49751599730025964,0.09330360823332107,0
0.11756807538244873,3.9019593257235705,5524.335617297311,1.2129222618498687,0.9999395390855111,1
-0.06030063194142743,-0.7385019398904902,114.7903122748412,-0.10820782015300567,0.311311644940071,0
-0.0013118150930565564,-4.881169819230484,-7828.725260842138,-1.2248085524336167,-1.914270950808934,1
0.1578988688339492,1.0146628922805219,-2323.3750156486785,0.6820242790224929,0.43767833859555116,0
-0.12094559694415496,-1.5157936385081303,-1855.241071193741,-0.7809282648783373,0.01613295188998176,0
0.15182255368109115,0.9351904001285831,420.07261411659965,0.42131949846597294,0.23613978905023902,1
0.008300653115402956,-0.36524210282594893,-900.0577118238853,0.28857933342393416,0.302479167969949,0
0.2375757703411219,0.08668472687620543,155.31837049880778,0.4701881859432848,-1.0325887528439477,1
-0.013723760758324766,-0.38449338045272885,-720.386666257511,-0.2135818974094701,-0.016607786909240474,1
-0.15952407384865092,-0.8597461816752867,-857.4719326203995,-0.35687558032924294,0.20978969176960272,0
-0.08785143191950467,-0.1163198539453667,98.57234543633786,0.29571813932340163,0.6628155001463694,1
-0.04108181906727093,-0.21197625148144805,304.3824736965653,-0.41747214074847516,0.2837135361502816,0
-0.24715459861529032,-1.662519932434524,-867.0964584548492,-0.8325481825742687,-0.07948633566825514,0
-0.2288705429730793,-0.832114999259451,-315.233801876524,-0.4179328441168484,0.09244124351701899,0
-0.04846686584619364,-0.1901142830053928,243.2633571582519,0.06712300704483365,-0.3110883025542872,0
-0.2985697473904465,-1.2143972713663729,-1052.014411090564,-0.5574450231994739,1.2975497127824303,0
-0.022241535565417414,-0.02174008472610467,-396.77264036019915,-0.5078924393790873,-0.2881041345988904,1
-0.1238752119898916,-0.2551125851901519,-948.3920747776283,0.1784924606203635,0.2647159781102788,0
0.08909358010433277,0.8202328685339433,516.4815865422734,0.7531267963956134,-0.43619744867056687,0
-0.21714944412312837,-0.45988586959696853,-502.44432383660023,-0.42789779664779637,0.6108154193251445,0
0.13353360564960814,0.6972344932019015,3.6783373971466062,-0.16538231694973726,-0.10534726776154546,1
0.15290542790542794,1.1121887713735532,423.74623939466437,0.0646784375045244,-0.8641912978326025,0
-0.16537939910316912,-1.5279415303585324,-476.04894982427504,-0.6628081101688852,0.279041041676364,0
-0.1802508604968207,-0.12209805420624775,-1031.7281239970434,-0.165390943006555,0.6293358630496546,0
-0.08889423607276004,-0.1603315879387459,152.4601495623483,0.8248508999470112,0.3041329884579995,1
0.08889423607276004,0.37432509602637776,-261.60271106354776,-0.7771035650410374,-0.3912539662429193,0
-0.021237553818555632,-0.07432845434115265,-443.63649339524454,-0.20867382221093767,0.2542370144204904,1
0.06227503051548455,0.31305761184502323,181.19088238520635,0.15463098228836136,-0.7013380400893299,0
-0.3174129433123037,-1.44110408756221,-1024.4057067640297,-0.5851435772162663,0.41612997603612545,0
0.2790161011528428,2.1406712625618303,-369.64952013148104,0.9947574531549548,0.05413453749508523,1
0.14191645704727668,0.0575229623774014,31.779715207281697,-0.0027161811630977972,-0.6665144333257587,1
-0.2588157505788972,-0.6563072566472758,-331.1808711026042,-0.6584937265399735,0.11811398396934791,0
0.10012539966975714,0.14606527532643288,-1236.2314000221231,0.25820449090206177,-0.7885805407466426,0
0.021237553818555632,0.04213139075246808,431.26114151530055,0.20723619856789588,-0.25585143129806465,0
-0.2697338206546934,-1.143292242834912,-932.5056785644065,-0.5567327642877391,0.9184060827796499,0
-0.007553448602076462,-0.9580858092584146,-459.7767599955423,-0.8587851157562274,0.11450274450491138,0
0.18092146065053266,0.2444811156289095,826.9991166525997,0.3198516481895779,-0.4639168080999685,0
-0.29463779708963983,-0.8102559903743947,-1546.026246771571,-0.4382511743916231,0.8597567968399105,0
-0.1725848012612719,-2.147236774883834,-1278.477102452398,-0.7221406839053897,0.12732332849979944,1
-0.07763330484623632,-0.19526936823159247,536.0338650113772,0.6115939120093055,0.23516741198603075,0
-0.06549099747629161,1.2431635011782065,661.6967915722344,0.4417518960901319,0.36726417329358485,1
-0.005976479660690259,0.431339888181995,-1041.802724117988,0.17399942163100035,0.3196038172353961,1
0.2279299035422382,0.7978132490840402,153.08916108803714,0.22115308501753184,0.0038397137192394126,0
-0.10131155839926592,-0.5379981051933047,476.0477404890171,-0.2980618864387048,-0.3550437050331652,0
-0.2790161011528428,-2.1847264239046362,385.74980773575226,-1.0130181173126132,-0.03666174233424124,0
0.10132706830621097,0.23232941886792702,1048.2730868943781,0.14640206822645752,-0.3126961967278543,1
-0.0621878753856252,-0.7593916199702653,-450.60423503183665,-0.32576453800427974,0.09400916386680702,0
0.2575687591791981,1.0828423930086624,1018.7329368015417,0.6411057458564162,-0.4921615275718203,1
-0.07368718910493999,0.3414251266582182,-2164.6426994585145,0.3797238676187136,0.6056311606526985,1
-0.08839260723076958,-0.8628546916777067,-504.9022895035996,-0.35292488611114337,0.12390446511939812,1
0.00039217979437145,0.5698741480205101,-294.4558106377226,0.14590404363904153,0.13143524618711622,1
-0.16570138347318175,-0.7982038365654702,22.038152853085194,-0.5607459955751626,0.04514347150134901,1
0.2622860339405807,1.7131023059523676,288.27719745750437,0.8975836246403208,-0.018756765722757862,1
0.06722029484850864,1.7662220424166843,1346.6130228231832,0.8754618614660343,-0.7331312325221333,0
-0.2563275585337307,-1.537160338063801,-188.38112678777725,-0.7359832435521985,0.12455058800642416,1
0.45450602212265284,3.429104326750246,1610.302455120629,1.4529083647361547,-0.7909478657687945,1
-0.2709482709045615,-1.6225229270456332,-640.280752269482,-0.8260299952853183,0.633665472897555,0
-0.19274955436720154,1.413627450980392,2256.7365151515155,0.302397504456328,0.6851203208556151,0
-0.08728508608150626,0.26132330709572593,909.4227165229013,0.3282722130763408,0.17959704164670037,1
-0.1211862318245297,0.0,0.0,0.0,0.0,0
0.3302574135510249,2.4264219117127266,3648.634955298463,1.4412389309088165,0.5904456531898705,0
-0.21788557434159733,0.7157544491590098,1971.321334482014,0.6355841142892029,0.3285841719493541,1
0.14025974025974025,-1.0822510822510827,-295.75670995671135,0.05064935064935039,-0.27207792207792236,0
0.2056277056277056,1.1528138528138525,733.7848484848473,0.11212121212121229,0.10238095238095246,0
0.01715384364479411,0.5310489713128703,-394.207207103962,-0.1405183007512485,0.15383239287612005,0
0.020010986501937,0.6293384669894166,-250.4852716417845,0.16461344469009465,0.11655288083709214,0
0.11495201959793633,0.7101772832819435,-137.01677873125846,0.4974300659417219,-0.004890085234254382,0
0.016377518023634074,1.2477038907058526,75.24893836372758,-0.18476016977215837,-0.2037545173649531,0
0.020930401132543852,-1.0150275127978388,-1.3879392932722112,0.2757606644569637,0.12501195505310125,0
-0.016377518023633963,-1.2454261651674177,-76.85912335156536,0.20749194834719908,0.21201952602150476,1
-0.016377518023633963,-1.350958788934948,-105.16339879247425,0.16961550374866752,0.20706491565699148,1
0.21282780527964795,0.9260809636387455,1132.604364942381,0.7040107292499196,-0.5358717332804597,1
-0.021677329189089156,-0.39068573212663704,-809.5829713275052,-0.03981651266250941,0.3377859296708361,1
0.7181818181818181,3.6015151515151516,4989.371212121214,2.0772727272727267,-0.6272727272727272,1
-0.6515151515151516,-3.3000000000000007,-2408.8757575757572,-1.3818181818181823,1.428787878787879,0
0.09523809523809523,1.9476190476190478,755.5904761904749,1.0666666666666669,0.33809523809523867,1
0.4047619047619049,3.366666666666667,1766.7952380952374,1.733333333333333,-0.2952380952380955,0
0.09523809523809523,1.7190476190476183,994.6714285714279,1.223809523809524,0.06190476190476213,1
-0.14185251641816088,-0.570435357655783,129.637892232402,-0.3520470035858776,-0.050761223449016235,0
-0.09523809523809523,-1.295238095238096,-807.6904761904789,-1.0190476190476185,-0.4142857142857137,0
0.27174671218417,2.394627039917855,3427.591673247181,1.2061620078318933,0.5723943711385886,1
0.00955077066287513,0.06666666666666667,147.1962962962963,0.03333333333333333,0.02222222222222222,1
-0.2113398517914647,-0.5931467791629075,-1036.276289809044,-0.26618302152173134,1.1506034531249578,0
-0.2113398517914647,-0.6199130437517528,-1136.4576681756116,-0.2880769982033424,1.109007000681732,0
0.1701530131428407,1.314683867426016,500.5191495314448,0.14162551380596522,-0.6773394145795737,0
0.4404040404040405,2.8872895622895616,1051.3695117845127,1.569225589225589,-0.6637878787878781,1
0.10615768994780211,1.03912910935089,-44.93693771643211,0.07283843652618938,0.06938170379840658,0
-0.1438858174848886,0.4286281881173508,205.42257352941124,0.20896039117401344,1.0827234139269741,0
-0.4178329716952008,-2.7189080512996924,-1712.178741730837,-0.7556089523078686,0.8736837033508862,0
-0.3257244954166808,-1.2530224079906427,-1500.6298866466848,-0.6374275165167571,-0.2139990030658011,0
0.07137838758332105,1.6424736048265465,2942.859615384615,0.6653695324283558,0.7449396681749623,0
0.11417864977396652,-0.2367882496303606,17.41743676831902,0.046555537769050304,-0.19010536151867674,0
-0.2972370021905891,-1.8818065270973423,-3070.976288631796,-1.1856491873190729,-0.4288046275488449,0
0.03613935473179175,0.675,895.5421885521886,0.35015151515151516,0.1811868686868687,1
-0.23365174719865206,0.968850188816156,2499.6995385061755,0.6390249012483838,0.43909524953200507,0
-0.14428343549570455,0.7741935483870968,1737.47311827957,0.34408602150537637,0.2817204301075269,0
0.1426885232556957,-0.7824211158256764,-2118.5176307783104,-0.6689174476225364,-0.3508063941715763,1
0.010573379325783228,1.3728730018213824,1180.95736922169,0.016964905318640255,0.5377230175931296,1
-0.10018307171296648,-2.327960373251188,-3280.395376950885,-1.1728286744985599,-0.5501721489163662,0
-0.0015487436540068122,0.6548524741757822,-962.3266484615378,0.21960068336008165,0.6899925916467264,1
0.14548876515694165,0.7084759977622177,-70.61091263662456,0.5267696149561947,-0.009270313197361713,1
0.2893411441695617,-0.293850188816156,-1604.1573499539863,-0.2888733860968688,-0.25790838084513634,1
0.4375322455322456,3.8582719502719502,1131.323425796425,1.5549629629629633,-0.43949805749805737,1
-0.04228934817170099,-2.155294117647059,-3299.475,-0.6858823529411765,-0.8885294117647058,1
-0.08871501863876419,-0.6963788378676448,224.08084748494002,-0.26656939192301143,-0.18647252757340027,0
0.09633533078847473,1.0309015419123104,-425.9814502151728,-0.2519929895909705,0.00029573973435720324,0
-0.011977247476136377,0.4894779358189325,-63.343605612311876,-0.18221399265445193,0.07065323003853807,0
-0.3264682446264672,-2.4140360553576894,-798.6676838649655,-0.27700351726224604,0.2628543967535628,0
-0.10810864610396043,-0.8303289942338781,-170.38895287449122,-0.5468382853408125,0.0926086891191571,1
-0.11365632630852279,-1.2123262573268185,-267.00585324309577,-0.17887492233965396,0.4118165351171452,0
0.16458935852342405,0.06469390977854506,-80.91544729427551,0.34953642029110155,0.013077358713203147,1
0.1540708612334596,0.5551807026722209,58.163487709112815,0.15185238663693612,-0.31619844358548965,1
0.2383876808097246,1.6141208336087542,305.24427114440914,0.44221809110872545,-0.454681865779631,1
0.16241878920590624,0.6571073888434462,-280.76268568793967,0.42200278264693036,-0.3416531665942508,1
-0.3429656771867071,1.1682676224611708,2139.1234886499406,0.46334528076463566,0.2832019115890084,0
-0.287619169251415,-1.6092524365304204,-239.54977264672198,-0.9951033560683458,0.04143346889094923,0
-0.15318726107061742,-0.3307475778660267,-220.0459705880021,-0.3119541414645757,0.06244915665043793,0
0.1221649351819426,0.6055721447171729,596.6411258520511,0.3461896673327094,-0.3351029824365588,1
0.15630561092108497,0.8731674633019884,691.4946976335559,0.42479402207558437,-0.41025748574963483,0
-0.07906648638650388,-0.28187708009481494,-1233.889348631812,-0.37175942923528504,-0.17267135167047432,0
0.15318726107061742,0.3337708052066093,205.80871858866158,0.2959142438753828,-0.0502160370111433,1
-0.1221649351819426,-0.6148454047003735,-602.3539464022797,-0.329990347979642,0.32490405685620516,0
-0.34732122232122237,-1.6203777603777603,-897.3680277530257,-0.7074195174195168,0.675788520788521,0
-0.10991520786149456,-0.5686290088599408,109.23232401601672,0.0009097169270200212,-0.15264876859673748,0
0.271396326839104,1.3693586804493165,1134.1909259810254,0.8415675602846799,-0.9032862896606599,1
0.21028767478951077,0.42824590722754685,1243.410816880114,0.08962950717173523,-0.9235752489045019,1
-0.1956587220887599,-1.997014635437285,-64.84618758137731,-0.4426953713015931,0.06759444560976613,1
0.29306183147165416,1.06512721614041,329.9688882992159,0.8311941276463712,-0.6122521808305534,1
-0.205812619205947,-1.0974025700926253,-942.3312270048064,-0.5330321918621848,0.5020408240667287,0
0.006324525345106635,0.6230566763341656,580.1483954520681,-0.15319064457695708,-0.27718312449322324,1
-0.3359604493792293,-1.752701428770414,-320.4710041585804,-0.9109549406353024,0.34801575162391885,1
0.7142857142857143,4.3761904761904775,2723.023809523809,1.1904761904761907,-1.10952380952381,1
0.45351107534861873,3.369834641469339,1088.6335984769485,1.0188850495944732,-0.7784105949063567,1
0.2930618314716542,1.0838781443383425,331.3153447382156,0.8120375448795372,-0.6066298876348739,1
0.2356278491535869,1.669536677041088,1026.4725979370705,0.6202023342245078,-0.7922684237972111,1
0.022315806486990275,0.8869560610576075,143.8882608995591,0.05497022925085826,0.08659810876021634,1
0.4059617421775744,1.2251297736534053,858.8866702982505,0.7625130580264061,-0.49390166613929054,1
-0.041509657594380966,0.9131867416661681,-200.08263261605498,0.053302575540274066,-0.034063952251893515,0
0.2099879129206198,2.152672607761324,1060.7733401659407,-0.18331341198037787,-0.22908249406054315,1
-0.1924840473339362,-0.9987742604977594,-394.5685547818466,-0.5723597755510283,0.46693408930251,0
0.07207895208411208,0.540075207825466,479.91621670287896,0.0059383952056810685,-0.7080187843345738,0
0.24051041970389775,1.2951208573552675,1180.5656316479435,0.5744934258222578,-0.7639922662658898,1
0.1891577095303354,0.8795264133051566,289.5019512964718,0.36136244899395376,0.24920798862171356,0
0.14399594177091846,0.9835471850525552,-453.856224023315,0.26402626556867226,-0.5117215007711762,1
-0.1924840473339361,-0.9847162396124585,-381.50347687215253,-0.5769211790598003,0.4705636069720578,0
0.5133746246246246,6.021954073638857,6282.7883883339855,1.9984239130434782,-0.3795304543674112,0
0.005022849046025901,1.3988639086763621,-577.4725470426783,-0.018338026780992944,0.3616093737276658,0
-0.06984358899390297,1.6842619709812832,113.55646182850614,0.07831069895921638,0.5166512706440449,1
0.06562628207232013,1.002959510334784,-802.1723637490013,0.03152958586730081,0.4177448415563072,0
-0.1180271470629114,0.5524551602794938,579.7380309324053,-0.023347037430136997,0.14615727754402386,1
-0.43731131186805905,-2.2389658239239694,-1290.7500780796981,-0.7548547023522043,0.7649879378545483,0
-0.026954401874886902,-0.40930130874060033,-999.6565282801748,-0.03506992159253608,-0.26442868730119695,0
-0.15214362891910344,-1.3180350073906855,-1092.4193517407584,-0.41676398784556046,0.2597488875123819,0
-0.2620050446439836,-0.07311129384777537,51.2336933777151,-0.08227783622877594,0.6019254274653929,0
-0.081266683770087,-0.6482757005478925,-709.5200869640721,-0.5054137931487159,0.07045282225032246,0
0.17899278654866257,0.6029402150959466,128.01103521505684,-0.0744691782110678,-0.770778253666982,1
0.11163768897827497,0.42711023265520964,-538.2237147368996,0.38038990447755294,-0.015584514348533585,1
0.09355541960223918,-0.3286724178325482,-419.6130704409734,-0.21607106137049836,-0.7811232382202058,0
-0.1461185659983566,-1.3570875442601347,-767.3411829332563,-0.3526033135747477,-0.3278645139096561,0
0.046516871872403276,1.0181330584681874,1507.6988715547377,0.061396540223628726,0.5002780049121864,1
-0.07166659219124849,-1.0938069558053245,-1157.8482465959496,-0.4987708935123547,-0.11291654248230842,0
-0.15182255368109115,-0.9640434730860807,-513.8554432901201,-0.5029003555900373,-0.18882761308767781,0
-0.09410236143193434,-0.9122353774601955,-60.316584040449015,-0.6420593915597943,-0.08267149091806658,1
-0.10651823690698375,-0.35357709115765434,132.95724103899192,-0.3458742194880302,0.4606349008855406,0
0.23723863273130275,0.6282616998875099,748.9558282399976,0.11848822473912568,-0.929625771412601,0
0.12538498450643554,0.5909934514180666,359.1042021109133,0.2889405047047289,-0.8546817290462783,1
-0.27897743210418713,-1.580432141789876,-734.7690470509915,-0.8194885636214453,0.7150464724950267,0
0.10051459249988665,0.3125578854990616,125.37193099582873,0.006634594869888932,-0.4447245897981187,0
-0.20947909829979744,-1.2028536132846819,-953.0948115695737,-0.5029759453473126,0.8138798162865326,0
0.05790435374198466,0.4093654692184172,-621.0672033248884,-0.07588351076443178,-0.4195135654391575,0
0.014254793983865977,-0.5054840384577579,-921.2085622019113,-0.035858034999826316,0.26976971141555817,0
0.08445653445653445,-0.03573373698373672,648.3847908622902,-0.1037871475371479,-0.3582612320112326,1
-0.26973382065469337,-0.9384712725467814,-828.7369367891151,-0.48375841991081314,0.869194487176085,0
-0.21971641159316668,-0.7779738424471487,-667.3037109020588,-0.7400969920085396,0.32438178039810905,0
-0.15732941115020443,-0.634922550336066,332.57465990905257,0.6091955169674446,0.2489030080332988,1
0.058313343172012144,1.265502680112422,1358.624313229826,0.8012596334322457,0.34380797557934173,0
0.2659653626712451,1.2181874399227341,625.8165868501765,0.3804984001160472,-0.43189648957296045,1
0.04216567039409147,0.22503352701707602,-802.6380793440476,-0.0012003740177748412,-0.26667770791061507,1
-0.09973294406160171,0.10196098512478358,1316.4300708334686,-0.03126135341904046,0.4846773512895899,0
